,date,delegator_address,delegation,delegation_usd
83,2024-08-26,tori1ymzks3udfcn5rg8n5wf9n47yw8jrz80frvuxj3,2428.595778,6.6
84,2024-08-26,tori1y79pfey448r5ned5dcffg9dre4gvq88ujsfeux,14628.209116,39.78
85,2024-08-26,tori19qs798zha4r6xc38dnpctc0hryrj8g8rgq33vu,925.488233,2.52
86,2024-08-26,tori19zstdjvkjw0up0la86scsldxkd4ce50j37aqma,1164.760816,3.17
87,2024-08-26,tori198krlt4uc76n050p4f75c28wl3rtw53mrfus60,1647.157175,4.48
88,2024-08-26,tori192slevrmncrchrngq90cfuag58lsgmdkrktjf6,1544.0,4.2
89,2024-08-26,tori190pj7x86udazs82e66e67sn3lwmsz9rr7hxqd8,23499.999999,63.9
90,2024-08-26,tori19s4eslttt3xkhtn2f23pzjjkqtxmhh5cw2mpal,2035.963256,5.54
91,2024-08-26,tori19s7nrzxwlwwt4pdk4dnk9wltnr67w6sdm62ds2,1572.179225,4.27
92,2024-08-26,tori19j7q2n8am6fmm98dy60p3dn2r6jw4euyp0cu4h,1000.0,2.72
93,2024-08-26,tori19ntdg6s0rzgrx8lpweaxpnqp76gfaajen6592l,613.604488,1.67
94,2024-08-26,tori195khh6nr3zsvaxkm53wavkxv46uucdlapzclee,4418.065324,12.01
95,2024-08-26,tori19kdh334xv8xkadwejgnqtgsrjwqu7kv6f9eyff,1500.0,4.08
96,2024-08-26,tori19c57m42ugzjhcdrd8qepql8ue2c97lhwe8kyed,8196.498067,22.29
97,2024-08-26,tori19elagz5ck6klp3yfd5g0jxrczlegvmgd9hcd65,2044.193463,5.56
98,2024-08-26,tori19uraxqsucmfvzvdhjhu2ycypqfh2z8k0g3wgyh,1730.223745,4.7
99,2024-08-26,tori19ayrkzcfpgw8ht7cugmcmm4ca96zwp5aglveda,10954.114065,29.79
100,2024-08-26,tori1972gys70m4f4cs8kr7927e0qvlffdl6jq2x7zj,1792.987706,4.88
101,2024-08-26,tori1973qhhswmsf0y99h88t40v7ecgzqhs6rapu8za,1826.232181,4.97
102,2024-08-26,tori19ladmsna6w5tfgvg0x6vr7wdttc5cqfvc4plr7,2347.35437,6.38
103,2024-08-26,tori1xppn98w0gg6wl0q2g2nasmkqlf2elwpka27305,500.0,1.36
104,2024-08-26,tori1xpy205ztgm9qudu0zwucw9qvjvgm2d6st8kkck,823.358955,2.24
105,2024-08-26,tori1xda98mc3g8lvcfngnfznfm7arv2mdfwrvey7lt,48072.80465,130.71
106,2024-08-26,tori1xwseskrmnxrvesmad0xtyfvl3lx7xzkkf4ygds,25945.735984,70.55
107,2024-08-26,tori1xspr9c0e032zr8j4er79fw3vm85exsg2wn352d,41730.842363,113.47
108,2024-08-26,tori1xs8d7evsl294ufazqafw84tj9dfphny9cqt8sy,3918.283535,10.65
109,2024-08-26,tori1xsfet5nfk8uc8juprqpc608xt4t4lpnvj7s6es,4129.615722,11.23
110,2024-08-26,tori1xsesu2vkwfts0x3t06jkwrextyd9sdlzhwf4rq,678.667461,1.85
111,2024-08-26,tori1xh8ydf9rqxtyg7txh56wrcysadk3htfl28np6z,3247.49429,8.83
112,2024-08-26,tori1xmjfsfl5y73my05tnvpn3cfa8wt6quru06x6tv,634.736511,1.73
113,2024-08-26,tori1xuwl7x8htyl26t7pe3l0x6auj3j9jwd2qz65k4,1099.8,2.99
114,2024-08-26,tori1xusmwr85xvl7vezpmv8gsm97svyfzczfmp232j,1432.0,3.89
115,2024-08-26,tori1xl2kjlx40uudadzf4xjmexer529ckcy75zvqdm,490.199999,1.33
116,2024-08-26,tori189g9war7xmrl68g4rxjgafjl0e99jnh98zryu7,656.016626,1.78
117,2024-08-26,tori18xl25ncztd4yhv2zsu93ksm7f4grxth0zgysyl,470.439793,1.28
118,2024-08-26,tori188sxst5tpvlp2hrheul9r2q87f0ggevukk7qu9,600.0,1.63
119,2024-08-26,tori18gemsrqaavhlhtmalgu782kt75qjtnylwx8xtq,1189.641492,3.23
120,2024-08-26,tori182mvfd3m8fr4u74j3skvwnd3mrz56lal6eh7er,1516.270997,4.12
121,2024-08-26,tori18wy4l690my83js0xxjhxjax43e9ct2n6ynq65q,995.852971,2.71
122,2024-08-26,tori18jlc56v4gxux4wcah5njcnkxv6lde2hnzyvtfe,7718.803397,20.99
123,2024-08-26,tori18n0j6vw9gp3r40wrewk48mwyrrm4tjl340ptea,1860.075296,5.06
124,2024-08-26,tori184jm7kewylwag6facktwuysqwtgejn8zj0lm5p,621.630476,1.69
125,2024-08-26,tori18k0wh2n2lqxp85h9rrp2qufuyt3etspdf2p7wj,970.437738,2.64
126,2024-08-26,tori18ets9datxrfpretka0mnneg3awdhpr5gu29f6y,650.0,1.77
127,2024-08-26,tori1869ne5p7a49md344ey0t6gpy65srn7z8pugpz7,523.352332,1.42
128,2024-08-26,tori18l7d9ug2s2qct9cc2j0dcpsnhxagve7fjdpkvv,4645.621793,12.63
129,2024-08-26,tori1gqlvl2qqectkgz7uz6gkjust00m7q63tlt5qj5,2849.0,7.75
130,2024-08-26,tori1gzr8qv7dp3dzx0a6mya78z5jr3qfeyt98jqtq6,1526.300457,4.15
131,2024-08-26,tori1gru9dpat50hn4gzhvlh3vwnyc9q3q7d4sfvty3,702.0,1.91
132,2024-08-26,tori1gyxckvv58xwnhkdje4lcyw3f73n6gyye549yz8,1089.509201,2.96
133,2024-08-26,tori1gyl4najtgy9r4sc2rcsj42cw5836hpet69mhfg,30330.0,82.47
134,2024-08-26,tori1gxmz2d3ywpkdlqtfkyv6aqlclhwfpkn055c2gr,946.320623,2.57
135,2024-08-26,tori1gtflzt5pe9z6c4dvdjpsxnd8ea4cvyjztfga6m,14847.209401,40.37
136,2024-08-26,tori1gdnnfzt2mdega5wkkp9uvfw98pqkfrll6m6vyv,14985.8,40.75
137,2024-08-26,tori1gwqkt8rka8kg67x4f0jnsvw4hgv6rejg5pychf,1633.718409,4.44
138,2024-08-26,tori1g588cqa2xs9naq8kuq79xx5w288jnm6jv7tkpu,762.0,2.07
139,2024-08-26,tori1g5435cjhlm4s2nlmwln6ess9x4lc4qgdtdkry2,9170.0,24.93
140,2024-08-26,tori1g5hm2rwuft2ty3nxdy7wjc7kd5h98cqml425nu,1737.615696,4.72
141,2024-08-26,tori1gcsgfy02cz5apv9v5qr47h7qcnc7mrhpvkmug3,65847.978623,179.05
142,2024-08-26,tori1gcj6dduz4nde39xc28v3ftrwujxje3nak2q56r,1773.674752,4.82
143,2024-08-26,tori1gaug6w3xpgjrf39efu2en904jvagr46ehd6xmr,497.455033,1.35
144,2024-08-26,tori1fp7lar7valvpajdxealzhaf5julcpvrl8a846w,13062.521979,35.52
145,2024-08-26,tori1f9cqr596x52yjqc7gvsdd2arp6rm5cck94kt08,634.136297,1.72
146,2024-08-26,tori1f9cz2nefyfr2c9wjvkyzkuddn7x5fjlhuywypv,930.314015,2.53
147,2024-08-26,tori1fxn0dw8g34m6y43qskneyyw2f2hartmzan4cgl,1478.109999,4.02
148,2024-08-26,tori1fxh8e0e0nl72xkn6sxtxe5qlky3mfjryunk7ga,3068.424114,8.34
149,2024-08-26,tori1ffp257p3zymh32qtk2l0ymfpv4pgxeyf8kcy47,1135.709071,3.09
150,2024-08-26,tori1ftkwnxdp056qkqqwus48rxuwh00uu4rhuwjczn,509.743667,1.39
151,2024-08-26,tori1f0urc2u0dd3ne6yl28armthxkfhz39szaz3wsu,615.0,1.67
152,2024-08-26,tori1fsczk3dj3eqp62qeeg4jcwvg939zwa67wzpnw7,1713.544352,4.66
