,date,delegator_address,delegation,delegation_usd
146,2024-08-26,cosmos1p7pxhn6s25qjrjlqgvxa8q35mp6rl099h69mgl,87.839737,441.83
147,2024-08-26,cosmos1p7p0hy0zh4gf0mfht9zp63wgeme4nw79p6nfs8,30.0,150.9
148,2024-08-26,cosmos1p702gnhy57a4yp9c6kajqdq03eq7ndavpsm9w2,99.224419,499.1
149,2024-08-26,cosmos1p7cs6u4fe9e5gh8jtm0v7fg88yeglg6fpmr4fw,8.6,43.26
150,2024-08-26,cosmos1p7l5v4hpgqwh87g0tae0ace4pgsetucrn50d7v,25.0,125.75
151,2024-08-26,cosmos1plsq5e3vy4qavt7yzsdkafmw98p2h0a5rc5jsd,43.0,216.29
152,2024-08-26,cosmos1zq46d7w7h7xeny4m3wykkn78th7w0xj5w64epy,74.0,372.22
153,2024-08-26,cosmos1zpwad83p53gg3nh08657udqgfadpxavx5am8e3,204.266268,1027.46
154,2024-08-26,cosmos1zr8c29n5vcgyeaz7ygv2faracyvk2ms4phevuw,25.01,125.8
155,2024-08-26,cosmos1zru6z8chhaspn2zglztmjnj7fx0yvqs7ugyaam,22.085245,111.09
156,2024-08-26,cosmos1zrlcm6kg7f9asa6utf9lvr59v4zte79d5ppkx4,200.0,1006.0
157,2024-08-26,cosmos1zyvmr807h0ph5uq04gdflg5jsvphfdsn7tfltw,1390.210913,6992.76
158,2024-08-26,cosmos1zy3dgtl2aeax50yl75044lcjy662jpue3hd64x,39.996,201.18
159,2024-08-26,cosmos1z998k0eum2at0pjhcpf68pjjx3dval8hl2x7kz,7.0,35.21
160,2024-08-26,cosmos1z9tc2ln0cak4p4v3xld567gd4rrpxmdrjtcvlg,630.277327,3170.29
161,2024-08-26,cosmos1zxfwv6j2ppz0zp5tsz5gukhywskaxx2mzg275t,3.54661,17.84
162,2024-08-26,cosmos1zxk9h3434pgwc69k6mvmawmkhc97zruc87grgg,10.384178,52.23
163,2024-08-26,cosmos1z8egwtrnnvjpkxp085amdqman590gmmchs7l7k,50.828732,255.67
164,2024-08-26,cosmos1z86xf7drtst0k5a856a60qxlcfnwm75pumfnax,10.074578,50.68
165,2024-08-26,cosmos1zg9udnjt8jmjad0c0fl3dx6jt92puduvgtktkd,12.367422,62.21
166,2024-08-26,cosmos1zgaj2w950llsludydz5xmcp609uk02ys32a9ux,529.952,2665.66
167,2024-08-26,cosmos1z25uef9lxk54u77hy3ssv2erfhzh6jz8dt8wl0,131.476692,661.33
168,2024-08-26,cosmos1ztf5f206r574d5c5lcsw3seq975ggszx50nzln,211.250167,1062.59
169,2024-08-26,cosmos1zt5sxwewp4cfnf7tpsx0cu5efpuwp4cve7xnwa,60.03,301.95
170,2024-08-26,cosmos1zvget3sfjajlu59mncdxw3f4gnxg0epxspgsfs,0.674711,3.39
171,2024-08-26,cosmos1zvsvjp3x5uq2xnag5adje6uutnv7nnr3andkwg,4.4,22.13
172,2024-08-26,cosmos1zdvduugck33vtxwnvfshdzjfdrcj3z9r5m9fh4,10.008999,50.35
173,2024-08-26,cosmos1zd5p2mk5c3j6ealj6slnd520zxftt9f3mwkkmc,25.081937,126.16
174,2024-08-26,cosmos1zwg3egtn38pymzpz634yr95qdjk0s8qqmjkpps,1.111924,5.59
175,2024-08-26,cosmos1z00amuhlsa9u3kn58uh42qaeq47v8p52j7zqqp,1.06,5.33
176,2024-08-26,cosmos1zs0ecrd2u9qkd657xrk2u3g0v0vg57uwpy39v9,17.743098,89.25
177,2024-08-26,cosmos1zs079m2ahaks2t25mk0xp776npnvtyk6dvlcls,9.999,50.29
178,2024-08-26,cosmos1zsks6c8dxxk7al763x2uu34t8ys23v0qy4lwqw,35.0,176.05
179,2024-08-26,cosmos1z3fk54kmv7ywug0ghhn0sq7dkhapvaqj273hga,7.132138,35.87
180,2024-08-26,cosmos1z305f2dpfm9hsc64e995hktlnf5jxsqd08t2rx,1.0,5.03
181,2024-08-26,cosmos1z36qdsdrqlm5qmzk6erzmfxucm8ylawvl3kjwz,78.0,392.34
182,2024-08-26,cosmos1z3mr0vs2mrwe4rdtqhn9zatu8tpsx7gp06mxwk,30.11,151.45
183,2024-08-26,cosmos1zjpwnsw8efg8d5htym9gzh8djqnkmajpr2306q,16.02,80.58
184,2024-08-26,cosmos1znal9q8294370mdfmxpk7uautldxl05492js04,78.0,392.34
185,2024-08-26,cosmos1z4ftsxtwrce5fsqw0kphr8rrp0qz7nflkulkwg,99.9,502.5
186,2024-08-26,cosmos1z4addvuyy4a22h7vkgaa55texm0nnq6t3ugmdh,26.767331,134.64
187,2024-08-26,cosmos1zky98vu5kqvmuc2cv5aeejs6f9my96pg54dtyf,20.334117,102.28
188,2024-08-26,cosmos1zkt0nakxdhvjtdrqk87ht7s76k8nlhlyyc4cru,51.8,260.55
189,2024-08-26,cosmos1zkmk87n53w8d90de4aj64qzhhqn5t62tt9w4up,21.301749,107.15
190,2024-08-26,cosmos1zh8nqcm699u7qxtk3xgnh0x7ccuw97m88r40ql,20.138981,101.3
191,2024-08-26,cosmos1zcy7h9vpj2g4w0xw3ta3ky977z6e6ht093p0rq,25.0,125.75
192,2024-08-26,cosmos1zelv6zze6h24z3tmtfspnt4j87pf9lhjly00kf,26.6,133.8
193,2024-08-26,cosmos1z6t95c9jwjyt38u89m3krmzxazjv00n3l9ukrl,1.243244,6.25
194,2024-08-26,cosmos1z6njpvd9mpg3h5y2rlhnkjgr589ftmtqfyzwrt,10.01,50.35
195,2024-08-26,cosmos1z6m2zwx43p42vcll2chfzxve0ud2nhann5wv3c,2.03,10.21
196,2024-08-26,cosmos1zm8epp3rul4lsu47szwmjcuxxa5xekgfr5eug8,16.08442,80.9
197,2024-08-26,cosmos1zu53na50nq84a9g2z57hxnpj8eypvpl9azxl0f,5.0,25.15
198,2024-08-26,cosmos1za8jtdnfd74dy4zn9qq0y6n02tfdhc6p7l6y0g,344.659209,1733.64
199,2024-08-26,cosmos1za720vufca3gzkcp3gsr393mpde36l7c06arlq,5.0,25.15
200,2024-08-26,cosmos1z79gzj238ctu44g7g5dv3rr7ufzq95cg75mjew,7.5,37.72
201,2024-08-26,cosmos1z70tlayn0eqc6epkych7mxhfn7furhfjtl0vcc,13.5,67.9
202,2024-08-26,cosmos1z752hx4mptrqxc2z3mqu602yglhys9w9wrp8qa,24.9975,125.74
203,2024-08-26,cosmos1z76mrew6q6644nyrflz9qhtzshv56wk7fmgkhr,45.646781,229.6
204,2024-08-26,cosmos1zl9knszgxxlfrcsd0nunrtldcaawv2kkq2fvd0,2.0,10.06
205,2024-08-26,cosmos1zlvqrgvjlp7n9h875mw724c5uh4yj8y2jcjrh5,20.000006,100.6
206,2024-08-26,cosmos1zlly4fmwfdznlhuw5swqdk32ujt8c6cwnagufw,13.091173,65.85
207,2024-08-26,cosmos1rqzkpqld63q7ff7jj4chcy2t9kfsakxjylsmnv,26.76,134.6
208,2024-08-26,cosmos1rqdqru0nf0peldfsrm5xluzqh2fhdzpkvana30,13.51,67.96
209,2024-08-26,cosmos1rq06pgj5mjsrm3f0np2m7dvpmynu5p84cuv4kn,849.3,4271.98
210,2024-08-26,cosmos1rqjhlm4vny43qhupcfvdvl0t3pau6hjffqtqtm,33.366726,167.83
211,2024-08-26,cosmos1rqcay6dh3fxkw7uafg7qzk66292uq4lu0vz4fe,53.14238,267.31
212,2024-08-26,cosmos1rp9c5fxkpmtp6ncs3uhnhzh39u6e2jdm6xjyss,51.0,256.53
213,2024-08-26,cosmos1rpkr0w2rmcn4mp4sdyuw6mzh8n0xehz569vl3l,32.05,161.21
214,2024-08-26,cosmos1rpc00f77qs693vrpux362sca3dtw0y87mxs52h,25.00005,125.75
215,2024-08-26,cosmos1rzp4flhwn98xc2stg0dvru4uygq2lw5thyvuuu,55.973619,281.55
216,2024-08-26,cosmos1rz2vldfqmm4l96d6036mpxcm88tp70dmt8h303,16.941618,85.22
217,2024-08-26,cosmos1rrvmud59etyrwhzfm3knghkgn2uhjfn25e5yny,60.02,301.9
218,2024-08-26,cosmos1rr0e7zm7sm333scwgp3a6p3nhq487xezz3y74m,10.0,50.3
219,2024-08-26,cosmos1rrnr8s0cfhe089837um462rqphje8kxyx3t7d6,50.6,254.52
220,2024-08-26,cosmos1ry90yuxey9waqh7v39tjwxzfke29y4xth5u8cf,239.975429,1207.08
221,2024-08-26,cosmos1rydhhypkdy9sg8drd7v2e7cc4xy6mh8ef7050m,10.6,53.32
222,2024-08-26,cosmos1r96hkymk7ejweh0g6pftnuxxcl8jjl9046sypg,39.996,201.18
223,2024-08-26,cosmos1r9alufk0mqygu9l4q8yntwhasuypx0ugf0qwn9,1.5,7.54
224,2024-08-26,cosmos1r8p4l3xmrxaqpk7mt9mnz3qx00vr76w85ucmmh,2.8,14.08
225,2024-08-26,cosmos1r8y202e63rguwycn4vw0n2342x54vqqaw5a4n2,2.025939,10.19
226,2024-08-26,cosmos1r8vkcne6rfyey42gqnlxc65kpnga2nqn7vx82j,23.805074,119.74
227,2024-08-26,cosmos1rgsk6smu3rc8e8e3qc232m3muh4cxq2njc9lr3,84.4,424.53
228,2024-08-26,cosmos1rgawze2s8sdv0ukdknnv7wjf02p9vmtylq6dzr,53.7696,270.46
229,2024-08-26,cosmos1r29kmw92xp908d7z8nlqr7zpe6z27hv4fqf23x,10.022397,50.41
230,2024-08-26,cosmos1r220rglpyhre4ync7ddrwp0fz666rwe8twjh2a,60.0,301.8
231,2024-08-26,cosmos1r2ullmtu3nwxxt3fmt6kyq6zq3k2cqyx7y6snk,71.167032,357.97
232,2024-08-26,cosmos1rtp0j5sc7yu5g2thqt3leu0w5xk77l5pcvka48,14.014,70.49
233,2024-08-26,cosmos1rttfrzqy8t6twz5czmshet8gnscl0cthkrzjlg,41.0,206.23
234,2024-08-26,cosmos1rt6zkmwsj89nvjx7qn70t2jhw23vqyleta9grf,6.5,32.7
235,2024-08-26,cosmos1rva9awy4z6hv2w2w9dpya9nv6hdmutudr67cuw,15.108489,76.0
236,2024-08-26,cosmos1rws35tuv844h2za34qda7l0x8yuxmv0ey6pyfe,11.05335,55.6
237,2024-08-26,cosmos1r05s8jpzv9nt9pxrw7t7f0t9ryerhpxafzg2ee,1.0,5.03
238,2024-08-26,cosmos1r04kt4fqr26rq9z6zhglkqqrp98qlyxr84pq3s,322.0,1619.66
239,2024-08-26,cosmos1rs34egyvhl2anxtq626algdeaj45fj7p07ksln,3.0,15.09
240,2024-08-26,cosmos1rs7dyalk6srpc7fy0ghddjqen30r9m7qvsysx3,60.01,301.85
241,2024-08-26,cosmos1rj2c99vmxqq8drr2ns5lsmthedsgwfc43m66v0,20.007999,100.64
242,2024-08-26,cosmos1r50h8ktlttht8rht6v9ka483mx2j0fecnpvjae,16.0,80.48
243,2024-08-26,cosmos1r54xcpm6ujh3tkr3m0x90fppc3fqrtgarqrvrx,253.26557,1273.93
244,2024-08-26,cosmos1r5m5qst425phsx09qz8jdn45g8fsjayccsknv8,30.0,150.9
245,2024-08-26,cosmos1r4ws5d7nxvwvy3zh5mh5h50ad8ng4vcfq73sfw,26.0,130.78
246,2024-08-26,cosmos1rkphv7t635e20z2jdzx2a0ver0hpu8kurx2ctm,3.2,16.1
247,2024-08-26,cosmos1rkas75auffvr7vjt57fl3637ryleamlrcjeurv,10.320973,51.91
248,2024-08-26,cosmos1rhdx7raptjcpvrqunf764l2tw2chvwzv4ggwk9,0.5,2.52
249,2024-08-26,cosmos1rhezea2pc7fngejevty3cnqvkeasenjeu7z68q,48.797814,245.45
