,date,delegator_address,delegation,delegation_usd
106,2024-08-26,stars1v3fgacyt5f8lmguvrvtyjqqnpjmw2ncjdnesed,1299.89,10.94
107,2024-08-26,stars1vnfvs3qjrsavaqw6czcysh5v64sqjf48lqhm5a,4658.948205,39.22
108,2024-08-26,stars1vemmttg4c0lsqwsdhrjc24ktaahfnh9hnljldk,850.209214,7.16
109,2024-08-26,stars1v65lvlx9yvscsmuusxdq8akh7a9ukar5dwlsj2,2849.888593,23.99
110,2024-08-26,stars1dq2hl59nqtagrugr549mz289y2c67v7ljafl0j,1000.0,8.42
111,2024-08-26,stars1dd7s79l4aghwssrnqagryj8ud38qmd9vm0kyx0,20000.000001,168.37
112,2024-08-26,stars1dsq074k5h7672fa2pqrjek06u8vw9az3k6ct58,21889.019462,184.27
113,2024-08-26,stars1d4cqjrtk93gszyhuuvn9k0aevpcjzxkjw34ra7,137.0,1.15
114,2024-08-26,stars1dcy4edtqk8wpp7kn23tg50lvfvj3dpcq77azwz,6696.0,56.37
115,2024-08-26,stars1dc657kqy0rnqr0yn896yg4xejg8uusjgrkr565,49990.0,420.84
116,2024-08-26,stars1d7mw9l7cjynmhzf0n9pflzs92qvfws3u78dwzm,15999.999999,134.7
117,2024-08-26,stars1wzucf9a9900rcf5mgtkq8u4565j55j7cy5fu7s,1843.0,15.52
118,2024-08-26,stars1wfufgr02m06xuj8fmay9c6esr9yjkmj4r2tzzz,137.0,1.15
119,2024-08-26,stars1wf7tcypfjnf43kenjfh6n9ukar2avtlpru5rph,1401.959799,11.8
120,2024-08-26,stars1wt0ct4hads796actkagj4xpypqtcr6xadxxmdf,11750.0,98.92
121,2024-08-26,stars1w5svr8h6lc5xckaz9vwcuqhwuvu5gxh5qlcejm,7053.617037,59.38
122,2024-08-26,stars1w4ufr5dn43syec20mtngx365xchgnctv0xr3rs,132.193861,1.11
123,2024-08-26,stars1whjay3z7ww5zzhydxpt8xffu587jh990q4f08c,100000.0,841.86
124,2024-08-26,stars1w6cf5r94q0k8znh0sgpnzhkqlkk38fhzva52su,3610.53275,30.4
125,2024-08-26,stars10y6p0f0srtsgxqu9glu60wr2962jn6f35zaeys,3197.50792,26.92
126,2024-08-26,stars10gxzy3hfwkhzzuhvfpmm7k2ktcqcuqky5qzmth,11517.492535,96.96
127,2024-08-26,stars10vjwl2jwjw3u8c94dfh7d8hfyrymxdpkqjr0y0,787.987199,6.63
128,2024-08-26,stars10henflcamu3rw37c8e3fea9f7vupzqu5v78fel,415.0,3.49
